what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105768648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105768809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105771609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105771753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105780000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105784328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105784480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105787281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105787462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105792000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105792191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105793914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105800493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105801261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105803749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105806005
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105806139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105809157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105814655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105814709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105815835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105818717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1460105819803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1460105820026
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105820808
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105820936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105821000
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105821024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105821551
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1460105822087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460105822482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105822775
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105824604
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105824739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105824815
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105824837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105825524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460105826149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105826586
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105828011
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105828142
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105828213
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105828233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105828908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1460105829501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105829898
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105830847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105830932
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105830954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105831871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105839172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105846734
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105846919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105850053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105856396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105858475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105862336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105862396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105863330
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105864990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105865062
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105865081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105865756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105868937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105871649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105871719
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105871743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105875342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105875518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105875533
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105882728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105882821
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460105882843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105883666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105888150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105888289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105888915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105893815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105895205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105895615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460105896764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105899552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105899726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105901976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105905430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105905577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460105907151
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1460105909800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105912042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105946146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105951170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105980691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105981144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460105994368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106083888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106115317
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106115396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106115484
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106115515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106116946
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106193548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106195462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106196512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106198536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106207159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106219301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106226462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106230685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106240851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106244381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106295745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106298281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106300636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106303355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106306273
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106306403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106306476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106329687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106337291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106348361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106359979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106363053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106383432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106385714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106386809
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106393688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106401316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106406985
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106407086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106407153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106428163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106437928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1460106441590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1460106441770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1460106449319
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1460106450708
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1460106453245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106457331
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1460106459461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106462208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106462817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106463779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106464561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106469105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106485003
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1460106488408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1460106489601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1460106495423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106497386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106500792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106507403
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1460106516265
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1460106516441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106516464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106558782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106561465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106566897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106572936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106591282
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106591412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106604318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106643742
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106643869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106643942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106648369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106649867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106655497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106666202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106670778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106670950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1460106696566
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1460106718020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106719100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106754736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106775165
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106775296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106775411
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1460106775431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106776453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106780882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106782537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1460106792122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106793876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106802696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106802873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106803894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106804090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106804387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106804756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106806265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1460106808194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1460106808709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1460106811219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106813747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1460106824502
